videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,evaluation
NSYS1AV8nqE,Ugy0EmG0l6TUrquWZiB4AaABAg,@MariaSilva-vj2ow,UC-kSC4j7dbhacFFCNUWAtTA,Não dá condo não atende a ligação a ligação desliga,0.0,2026-03-01 16:23:40+00:00,2026-03-01T16:23:40Z,0.0,pt,Não dá condo não atende a ligação a ligação desliga,
JBIYMWmbsfc,UgxasGZ3c7xPlUpLrid4AaABAg,@Bryan_ffm4,UCuSfs_sBquTmU9TfQGH3xiA,Se o felca odeia o FF por que ele joga 😮,1.0,2026-03-23 13:21:11+00:00,2026-03-23T13:21:11Z,0.0,pt,Se o felca odeia o FF por que ele joga 😮,
QJ5SATUpCMI,Ugzj0RtcGJIXeDV-mnV4AaABAg,@nette_srd,UC4D49X8NdOHnjU_fHd9yIpA,"Se tiver verificação de idade tô deboa, agora se eles fazer de acordo com a idade que nós botamos na criação da conta tô lascado pq se eu não me engano botei minha idade errada",3.0,2026-03-17 22:57:33+00:00,2026-03-17T22:57:33Z,0.0,pt,"Se tiver verificação de idade tô deboa, agora se eles fazer de acordo com a idade que nós botamos na criação da conta tô lascado pq se eu não me engano botei minha idade errada",
FpsCzFGL1LE,UgztKI3m_26-rXWeg7p4AaABAg,@LimaVerdee,UCgLJGXYlU9aZLVNCK1XR5tg,Ridículo felca,0.0,2026-03-25 05:59:11+00:00,2026-03-25T05:59:11Z,0.0,pt,Ridículo felca,
YT4P98cD6pM,UgwZ9swO8k3Kz-21F_94AaABAg,@Titia_Aamaya_Ferran,UCLNhjw35_l3NFTbmvDhZRaQ,2:10 PARA📍BÉNS,0.0,2026-03-24 17:59:59+00:00,2026-03-24T17:59:59Z,0.0,pt,2:10 PARA📍BÉNS,
t7Sg4OOgU8w,UgxPOv4-G3r8uXGnSIx4AaABAg,@NGG2020-MTS,UCFe8gEmM82LJdSRLLpyV_bA,Sim.. sou contra.. EU SOU JOGADOR SIM,1.0,2026-03-23 22:59:21+00:00,2026-03-23T22:59:21Z,0.0,pt,Sim.. sou contra.. EU SOU JOGADOR SIM,
UlhVg2avOXM,UgxG4u7Jf25fPqWTYUd4AaABAg,@Vitor-v4w8s,UCZ40YYCCm0JYJ9kPIEqZNGA,Agr q as crianças vão odiar o Felca de vdd😂,0.0,2026-03-18 10:50:28+00:00,2026-03-18T10:50:28Z,0.0,pt,Agr q as crianças vão odiar o Felca de vdd😂,
yBuEQv7-BXA,UgwywXk3OY7yxH-N1EB4AaABAg,@thallerranoliveira,UCbLWGW2Q2_9h02GjbeT0i9w,nova forma de censura,0.0,2026-03-23 18:01:17+00:00,2026-03-23T18:01:17Z,0.0,pt,nova forma de censura,
hkn5bozQNQ8,UgwuqkIzbiO9Ng8NPpV4AaABAg,@Soumuitotufo67daSilva,UCMxgFswvQJLRVQua6Kqk4Sw,Tapioca com água,0.0,2026-03-18 18:14:22+00:00,2026-03-18T18:14:22Z,0.0,pt,Tapioca com água,
vMsApohLlbg,UgxJii9_iJy-2F8G7BF4AaABAg,@gustavosantos393,UCGVgW-LKE7nitUQePn5LWag,"Bizarro esses comentários mano, como a rapaziada se xinga por puro desejo de estar certo sendo que a problemática é exatamente essa, geral discutindo e esquecendo o motivo de estar discutindo. Nem tentam chegar numa conclusão lógica pra resolver a parada. 🫩🤧",0.0,2026-03-03 22:36:56+00:00,2026-03-03T22:37:34Z,0.0,pt,"Bizarro esses comentários mano, como a rapaziada se xinga por puro desejo de estar certo sendo que a problemática é exatamente essa, geral discutindo e esquecendo o motivo de estar discutindo. Nem tentam chegar numa conclusão lógica pra resolver a parada. 🫩🤧",
hwKc0I64VGU,Ugwl8DRXLs-fTSQwmnF4AaABAg,@EdsonBagatin-n6t1q,UCYkD_ignVYdP-7UC313Nx_g,O proprio nome ja diz defelcaram na lei,0.0,2026-03-23 03:58:50+00:00,2026-03-23T03:58:50Z,0.0,pt,O proprio nome ja diz defelcaram na lei,
VWiaH-NrMMo,UgxFoAA13bIOEB84dR54AaABAg,@albertsilva747,UCoBnRcvXbWa5pWbwgATF4yA,"Salve Léo Lins, rei do humor afrodescendente 🖤🖤",31.0,2026-03-17 00:36:26+00:00,2026-03-17T00:36:26Z,0.0,pt,"Salve Léo Lins, rei do humor afrodescendente 🖤🖤",
VuV6NVHDiWY,Ugz0PpzKyAdy_oJo_Jx4AaABAg,@sabordarocaoficial,UCr4NcaeG4qzAzJtGsTg_RfA,Devolve o chat do Roblox,0.0,2026-03-11 01:20:17+00:00,2026-03-11T01:20:17Z,1.0,pt,Devolve o chat do Roblox,
0d8KT4qC7Fo,UgxY9wJdJns_Hh75eZR4AaABAg,@wanderleimello,UCAOCc_xIu0_wU_bVs-BzWBA,essa lei já nasceu morta... é o mesmo que quererem multar as pessoas por atravessar fora da baixa de pedestre... governo não tem mão de obra para fiscalizar.,0.0,2026-03-19 12:44:51+00:00,2026-03-19T12:44:51Z,0.0,pt,essa lei já nasceu morta... é o mesmo que quererem multar as pessoas por atravessar fora da baixa de pedestre... governo não tem mão de obra para fiscalizar.,
CivNK456qCg,Ugxtkfqc2w7dRBH3Voh4AaABAg,@lilianerodrigues2613,UCkFfdXmt2075uJ4BG8xtJMw,Felca muito obrigada,5.0,2026-03-03 02:04:17+00:00,2026-03-03T02:04:17Z,4.0,pt,Felca muito obrigada,
_fdkSEqOmIw,UgzeTLUtFQjEOPWHzNp4AaABAg,@alcionecristina7047,UCZflRvg4f0T06dw7_0Rk6lg,É tudo culpa do tudo culpa do ferro e do Roblox,0.0,2026-03-14 12:43:01+00:00,2026-03-14T12:43:01Z,0.0,pt,É tudo culpa do tudo culpa do ferro e do Roblox,
N8Xwo2avSco,UgzxS9Ex3CNUK99Q0VJ4AaABAg,@FluffyErickKohler,UCsemt9IVtUgWLBihaxAz-uA,EU N ENTENDO PQ ELES METEM BULLYING NUMA DENUNCIA CERTA DE ADULTIZACAO,0.0,2026-03-16 20:14:27+00:00,2026-03-16T20:14:27Z,0.0,pt,EU N ENTENDO PQ ELES METEM BULLYING NUMA DENUNCIA CERTA DE ADULTIZACAO,
O_ZA5_h6XH8,UgxIKIF3VD5F5az_Git4AaABAg,@afonsio,UCvhm6L1YGbMGkM7RpcH6xNw,façam o L,0.0,2026-03-17 21:24:17+00:00,2026-03-17T21:24:17Z,0.0,pt,façam o L,
vqwBsYmVgoc,UgyrusqZnxQn_LvKnLB4AaABAg,@FYPExFore2007,UC4gR0CJuSUx1PMm7shY7-cw,queremos injustiça,0.0,2026-03-24 01:15:48+00:00,2026-03-24T01:15:48Z,0.0,pt,queremos injustiça,
ZNFJLaau2-A,Ugx48uo6lhlVCssl0LB4AaABAg,@tile3126,UCvvD4Xz4IINML943ubYPozg,"heh... primeiramente que a lei que entrou em vigor dia 17 de março não é ""lei felca"" pois essa lei ja estava sendo requerida desde 2022, e essas denúncias do felca sobre adultização só acelerou o processo, então essa merda de ficar falando que a culpa é do felca ou que falando lei felca só taca a culpa que é do governo em cima de um cara que só queria ajudar.",0.0,2026-03-19 19:14:32+00:00,2026-03-19T19:14:32Z,0.0,pt,"heh... primeiramente que a lei que entrou em vigor dia 17 de março não é ""lei felca"" pois essa lei ja estava sendo requerida desde 2022, e essas denúncias do felca sobre adultização só acelerou o processo, então essa merda de ficar falando que a culpa é do felca ou que falando lei felca só taca a culpa que é do governo em cima de um cara que só queria ajudar.",
1LXzIxiFIOk,UgycK7VT5GyIygF2f1R4AaABAg,@wellingtoncosta8610,UCo7j3WRiJUS4ctNl6T1H-dQ,"Como proteger as crianças?  proibir eles de usar 😂😂😂.
Porque tem acidentes de carro, vamos proibir eles de dirigir, Brasil e genial.",1.0,2026-03-15 22:21:59+00:00,2026-03-15T22:21:59Z,0.0,pt,"Como proteger as crianças? proibir eles de usar 😂😂😂. Porque tem acidentes de carro, vamos proibir eles de dirigir, Brasil e genial.",
XXUwUdMX3GY,UgxlIvObohjFet6UARx4AaABAg,@caiomendes79,UC8aBu_sQFf-6JM05po_iPMg,"Duro é acreditar q sairia algo bom desse desgoverno, censura stealth",0.0,2026-03-19 17:57:49+00:00,2026-03-19T17:57:49Z,0.0,pt,"Duro é acreditar q sairia algo bom desse desgoverno, censura stealth",
XwHuHEWFSqo,UgzxRssAB4OS53x5V3N4AaABAg,@tiagolauermann1775,UCUbVDqc-KvMJPVdoF0lcG9Q,Parabéns pros ACÉFALOS que fizeram o L. A censura tá só começando,0.0,2026-03-16 15:01:40+00:00,2026-03-16T15:01:40Z,0.0,pt,Parabéns pros ACÉFALOS que fizeram o L. A censura tá só começando,
kw1SqvMz0pg,UgxhsWltnS83qP9-ijd4AaABAg,@cassiowr12,UCSdATV3Ene13pTJi5IodJZg,Impressionante que o Renato foi um dos únicos que eu vi contra o felca bom E mais uma vez o três oitão tava certo,4.0,2026-03-19 21:09:01+00:00,2026-03-19T21:09:01Z,0.0,pt,Impressionante que o Renato foi um dos únicos que eu vi contra o felca bom E mais uma vez o três oitão tava certo,
YWiKTEiwHFY,UgxyV9gIE5bxkLgKHfl4AaABAg,@DarkZinss,UCaMfingWi5KgYOIXQWyJYUQ,So pq vou fazer aniversario daqui 2 semanas,3.0,2026-03-19 13:08:06+00:00,2026-03-19T13:08:06Z,0.0,pt,So pq vou fazer aniversario daqui 2 semanas,
vWkc6sjnQ0E,UgxTY3HX27AQpoq_Uv54AaABAg,@alessandrareis3546,UC7equyJk_OIBrBfOU2zd4Iw,BOA NOITE PARABENS FELCA POR SUA ATUAÇÃO NAS REDES VC FAZ A DIFERENÇA ...,23.0,2026-03-24 01:10:29+00:00,2026-03-24T01:10:29Z,1.0,pt,BOA NOITE PARABENS FELCA POR SUA ATUAÇÃO NAS REDES VC FAZ A DIFERENÇA ...,
YLkv4Dy0m5c,UgwmJ8KzHf2BiwCR7oh4AaABAg,@alexcunha1662,UCqPj1LdzXpip34hw1zw9j-w,Como assim só para aquele banheiro chat do Roblox akakakakakkakakakaka,0.0,2026-03-04 05:24:00+00:00,2026-03-04T05:24:00Z,0.0,pt,Como assim só para aquele banheiro chat do Roblox akakakakakkakakakaka,
ky-lz0UwIg0,UgxwjuoMON9hdU--Flp4AaABAg,@Edailtonyt,UC_3njLjARVSvxsF1CdYmAZw,Ele não Pode abrir novamente um canal!,0.0,2026-03-22 20:38:32+00:00,2026-03-22T20:38:32Z,0.0,pt,Ele não Pode abrir novamente um canal!,
pcUnwJWN-PY,UgwntI99Xb7P7Eolxyp4AaABAg,@Saint_Guinefort,UChPeFWS8G9kQOWEirHeovWA,E a minha saúde mental com essa lei que lançaram? Complicado isso aí cara.,3.0,2026-03-23 03:40:18+00:00,2026-03-23T03:40:18Z,2.0,pt,E a minha saúde mental com essa lei que lançaram? Complicado isso aí cara.,
NSYS1AV8nqE,Ugx_pO3OYMVKWWRHgJR4AaABAg,@BrunoMouraJr,UCacA2VkdwzFnuNGb7xtB9hQ,Porque  seo celular tava tempo todo  com 71 porcento,0.0,2026-03-01 14:42:57+00:00,2026-03-01T14:42:57Z,0.0,pt,Porque seo celular tava tempo todo com 71 porcento,
3ZnpeSX8T_U,UgxGHfkQdSR6OJ1AXet4AaABAg,@JPEDROSENA,UCvmTnlX3k9X6oTW7E9V565Q,"Muita gente de fora via o Brasil como um país, cheio de liberdade e coisas e tal, no Brasil hoje em dia da mais fácil viaja pra outro país e viver lá q viver aqui, o Brasil se continuar assim pode vira a Korea do norte(não sei se realmente e do norte, e norte ou sul me corrigem) um dia nossos celulares vai ter q tirar print a cada 1 segundo pra proteção aí e aí e da complicado",0.0,2026-03-24 20:11:18+00:00,2026-03-24T20:11:18Z,0.0,pt,"Muita gente de fora via o Brasil como um país, cheio de liberdade e coisas e tal, no Brasil hoje em dia da mais fácil viaja pra outro país e viver lá q viver aqui, o Brasil se continuar assim pode vira a Korea do norte(não sei se realmente e do norte, e norte ou sul me corrigem) um dia nossos celulares vai ter q tirar print a cada 1 segundo pra proteção aí e aí e da complicado",
ujZbcAyJeq4,UgybERnCobiBMZNXJkl4AaABAg,@filiperoganti,UCTbf6vQHjp975Y4dBz-dbGg,"Mas se a lei se trata de controle de idade a depender do conteúdo, colocando uma faixa etária para permissão de acesso, correto? O pq um menor de idade teria acesso a um conteúdo que não deveria? Já no caso dos jogos... se tem que ter autorização/registro de um adulto, o que impede a criança de jogar se for concentido/registrado pelo responsavel maior de idade? Na prática o que muda é ter autorização/registro de um responsável, ou está errado?  (são questões pra esclarecimento mesmo, sem cunho fechativo)",0.0,2026-03-22 01:45:07+00:00,2026-03-22T01:45:07Z,0.0,pt,"Mas se a lei se trata de controle de idade a depender do conteúdo, colocando uma faixa etária para permissão de acesso, correto? O pq um menor de idade teria acesso a um conteúdo que não deveria? Já no caso dos jogos... se tem que ter autorização/registro de um adulto, o que impede a criança de jogar se for concentido/registrado pelo responsavel maior de idade? Na prática o que muda é ter autorização/registro de um responsável, ou está errado? (são questões pra esclarecimento mesmo, sem cunho fechativo)",
25dJKFEU7tM,UgwbS7cWJFDML5QOBM54AaABAg,@jeanherogacha,UCZxLWEGDjV3fkgZBmBMoRsA,"O governo sempre quis colocar a mão na industria de games pra poder ter controle sobre elas, e o felca so ajudou eles a fazer isso, obrigado felca e governo por colocar seus interesses acima de tudo e estragarem mais uma vez algo que era bom.",3.0,2026-03-23 09:35:00+00:00,2026-03-23T09:35:00Z,0.0,pt,"O governo sempre quis colocar a mão na industria de games pra poder ter controle sobre elas, e o felca so ajudou eles a fazer isso, obrigado felca e governo por colocar seus interesses acima de tudo e estragarem mais uma vez algo que era bom.",
wpXpDjfsFl8,UgzS0IXbEFUTmou-syB4AaABAg,@AdamTsugikuni-h6o,UCpZKt_nP9qoqlIkToWdAbYA,"a criança em paz querendo jogar brawl e roblox ninguém liga, MAS O ADULTO E SEU GTA NINGUÉM PODE MECHER, NÉ? 
pqp quero injustissa apóx esa
**DERRUBEM A LEI FELCA**",0.0,2026-03-24 21:01:46+00:00,2026-03-24T21:01:46Z,0.0,pt,"a criança em paz querendo jogar brawl e roblox ninguém liga, MAS O ADULTO E SEU GTA NINGUÉM PODE MECHER, NÉ? pqp quero injustissa apóx esa **DERRUBEM A LEI FELCA**",
oGTCNtKw79Q,UgwvA-urrwlrCJJaoVl4AaABAg,@renatovit1187,UCadPGKJqP7npdtbkhrTjKQw,Nada mais justo,0.0,2026-03-21 15:56:48+00:00,2026-03-21T15:56:48Z,0.0,pt,Nada mais justo,
b1D0RegT_zo,Ugzze3y9fOTJ2YZhJ414AaABAg,@TheOutsid3r,UC9NihAKKBUcT9lvGE1kmwLg,"Sempre assisto os videos do canal, não era inscrito me inscrevi hoje pelo Disclaimer no inicio do vídeo.",2.0,2026-03-23 16:02:00+00:00,2026-03-23T16:02:00Z,1.0,pt,"Sempre assisto os videos do canal, não era inscrito me inscrevi hoje pelo Disclaimer no inicio do vídeo.",
FpsCzFGL1LE,UgzTjbt9CWkVmQ5l5vN4AaABAg,@tails79officiate,UC6IJywEVsB_dpWdYrL8Sdtg,( ! ) esse comentário está em processo espere um ano pra ser terminado,1.0,2026-03-26 02:56:35+00:00,2026-03-26T02:56:35Z,0.0,pt,( ! ) esse comentário está em processo espere um ano pra ser terminado,
LcN8w3e_cR4,Ugy88n8p1XJB05lK3MR4AaABAg,@JuninhoJuninho-p5d,UCl0IOPEzw5FSSqmaRCwG4Vg,calado MN tu nem sabe jogar but ruim Mada a tua filha vir x1,0.0,2026-03-01 02:05:08+00:00,2026-03-01T02:05:08Z,0.0,pt,calado MN tu nem sabe jogar but ruim Mada a tua filha vir x1,
FFXgA7xSPPE,UgwR6slaOEcjG6Qc6RZ4AaABAg,@ErickExpedito-dv8eo,UCvZGdaDyH5VM-OX9Lbvd6bA,Rapaz que crack e esse que dura 4 hs 😂😂😂😂😂😂,0.0,2026-03-25 18:30:06+00:00,2026-03-25T18:30:06Z,0.0,pt,Rapaz que crack e esse que dura 4 hs 😂😂😂😂😂😂,
NwZdnDU56Xo,UgzJ6yfdYoO_JIU3xfB4AaABAg,@anisiasilvino6461,UCFRQACgiHdAs4RNG8GwO_tg,Braids se  fala como  se fosse com e,0.0,2026-03-21 12:19:55+00:00,2026-03-21T12:19:55Z,0.0,pt,Braids se fala como se fosse com e,
giajdh2ToQ4,UgwnQ03eJx7nTgIBjpV4AaABAg,@CheronLeite-w2u,UCm3TdWA142vljQsjN7hRubQ,nunca nem vi esses caras,0.0,2026-03-24 04:04:23+00:00,2026-03-24T04:04:23Z,0.0,pt,nunca nem vi esses caras,
BwPK9ehh9Dg,Ugx8Z7wnDv4kl0VQLXt4AaABAg,@JL-nh9vn,UC7zHj_zyx54hsvVT4A5Ow-Q,"Mds... 😮
Até parei de ver! A fala dele foi bem clara e objetiva: ""Vou te ajudar com um projetinho!"" Todos então que assistiram o vídeo entenderam errado?! Ficou feio viu...",0.0,2026-03-04 17:06:12+00:00,2026-03-04T17:13:12Z,0.0,pt,"Mds... 😮 Até parei de ver! A fala dele foi bem clara e objetiva: ""Vou te ajudar com um projetinho!"" Todos então que assistiram o vídeo entenderam errado?! Ficou feio viu...",
oGTCNtKw79Q,UgyMxM53M_poKA66Gpx4AaABAg,@Papoleigo,UC5VbUAX3ACjxyDrx6xcSx1w,Os caras cobram cidadão ao invés de cobrar os políticos kjkj,0.0,2026-03-23 15:05:18+00:00,2026-03-23T15:05:18Z,3.0,pt,Os caras cobram cidadão ao invés de cobrar os políticos kjkj,
KJA6XvSvG_8,Ugw_Cd9Sx1-4s3gouGl4AaABAg,@Daniloflamenguista,UCL4ngUYYTdE_Tl-VgB0BtqA,Felca passou dos limites...,1.0,2026-03-20 02:11:45+00:00,2026-03-20T02:11:45Z,0.0,pt,Felca passou dos limites...,
KZByJe9QkPc,Ugw7MKXsf3EFZpf5kSF4AaABAg,@Amoroso_premios,UCMhK70WNGY7CUsM_YD4wmWQ,"30 anos, acompanhando desde os 21 ✌🏻",0.0,2026-03-20 22:18:58+00:00,2026-03-20T22:18:58Z,0.0,pt,"30 anos, acompanhando desde os 21 ✌🏻",
YFqhzf5LDnY,Ugywy2LqMKM5t6v5QfJ4AaABAg,@soniasn7682,UCqO3KSUNapbFUQoi0C2gibg,Eu indo olhar tbm,0.0,2026-03-21 17:21:57+00:00,2026-03-21T17:21:57Z,0.0,pt,Eu indo olhar tbm,
8CkUAta-isw,UgyxoNM5KbU1C43qOoV4AaABAg,@bergxdbigodinho6642,UC6dNFKvJoS19xzuLUzG6rwg,"essa bosta de lei felca é igual a criação de impostos nas blusinhas. se voce fosse contra a taxa, voce era contra a criação de empregos... se for contra a lei felca imagine de que vao te acusar kkkkkkkk",1.0,2026-03-16 15:43:22+00:00,2026-03-16T15:43:22Z,0.0,pt,"essa bosta de lei felca é igual a criação de impostos nas blusinhas. se voce fosse contra a taxa, voce era contra a criação de empregos... se for contra a lei felca imagine de que vao te acusar kkkkkkkk",
BIRHkgEzVJU,UgyZGaqAyIMXIqgcw1R4AaABAg,@mundodasimaginacoesaquieso7896,UC-X6ZBHe3sm3yQQR0hkZfyw,brasil virando china,0.0,2026-03-18 13:48:13+00:00,2026-03-18T13:48:13Z,0.0,pt,brasil virando china,
R7PICQNCOMI,Ugx6nwMMJSI5npnzo-94AaABAg,@preguicaartificial,UCNMMFx2Z5DVBLnkbPcjjYpA,Essa é a tal da regulamentação da internet que geral estava lutando contra. Censura SABUOORR anti-adultização.,534.0,2026-03-18 15:18:50+00:00,2026-03-18T15:22:52Z,19.0,pt,Essa é a tal da regulamentação da internet que geral estava lutando contra. Censura SABUOORR anti-adultização.,
bzbP7wztXL4,Ugy0PuhzGFCA8LxOFt54AaABAg,@Alaztor878,UCPUSz00mHgSCNF-X_c4sfCg,"Cuidado ai Fúria, Felca ta processando qualquer um cuja indagação pode eventualmente, num azar tremendo, levar a incitação de verificarem as memórias das máquinas dele.",0.0,2026-03-24 01:00:00+00:00,2026-03-24T01:00:00Z,0.0,pt,"Cuidado ai Fúria, Felca ta processando qualquer um cuja indagação pode eventualmente, num azar tremendo, levar a incitação de verificarem as memórias das máquinas dele.",
oMhaBu2vT2s,UgxUBCjubhNu0w1lLmB4AaABAg,@thbutcher,UCOcsczIUh2L2XHPRexkgg1A,Era legal quando o Felca tinha cabelo curto e era esquizofrênico...,2.0,2026-03-22 15:28:33+00:00,2026-03-22T15:28:33Z,2.0,pt,Era legal quando o Felca tinha cabelo curto e era esquizofrênico...,
qQU9M_kQEQY,Ugw3hNLR8aGAjl8Ahr94AaABAg,@alexroque5261,UCaUaH6fzPdEX5lJnAnkxc6w,"Des que saiu eu fiquei puto com essa merda porque sabia que seria usado pra caralho pra censurar e fuder a intenet , porque a lei e extremamente aberta e ampla , e nao propoe porra nenhuma de verdade , e isso e feito so pra dizer que ta protegendo algo e usar pra censurar e controlar as coisas",15.0,2026-03-09 22:49:31+00:00,2026-03-09T22:49:31Z,0.0,pt,"Des que saiu eu fiquei puto com essa merda porque sabia que seria usado pra caralho pra censurar e fuder a intenet , porque a lei e extremamente aberta e ampla , e nao propoe porra nenhuma de verdade , e isso e feito so pra dizer que ta protegendo algo e usar pra censurar e controlar as coisas",
g7a4g5Bx6hM,UgxCun9MeIdn7LzhRh14AaABAg,@inelialima1738,UCv9gXwO3JH_r-eSGrYx2vFw,O meme do urso polar 2026 é real! Os ursos polares tem risco de extinção em 2026,0.0,2026-03-01 13:22:57+00:00,2026-03-01T13:22:57Z,0.0,pt,O meme do urso polar 2026 é real! Os ursos polares tem risco de extinção em 2026,
Qwm7KDKuQ4E,UgyY91AyL8vychBZf694AaABAg,@ThunderShock-jb1vq,UCxGy2L4eLp2Fq_hOQ8A2EfA,"A regra é clara, tudo o que esse Peter fala, acontece o completo oposto, quando a questão é análise, ele analisa errado, quando a questão é torcida, ele torce pro que vai perder, o cara é um ignóbil misturado com pé frio.",7.0,2026-03-23 14:40:24+00:00,2026-03-23T14:41:10Z,1.0,pt,"A regra é clara, tudo o que esse Peter fala, acontece o completo oposto, quando a questão é análise, ele analisa errado, quando a questão é torcida, ele torce pro que vai perder, o cara é um ignóbil misturado com pé frio.",
p-4ILAhkRuE,Ugx0NBuzgrAUWMOhTxt4AaABAg,@teainicegd,UC_VaJ90E-w0fYrJVzdAPatw,"Roblox e Brawl também estão 18. Geometry Dash não tem baú pago, mas tem baú",0.0,2026-03-25 04:42:59+00:00,2026-03-25T04:42:59Z,0.0,pt,"Roblox e Brawl também estão 18. Geometry Dash não tem baú pago, mas tem baú",
YdzmmRWERWI,Ugy2x0ex-UhfVBeNJft4AaABAg,@ASTA_GAMES_GD,UC0KqpEO9VoRkC08N3TzGr6A,Engraçado que tem criança aí pintando a cara pra simular que tem barba e burla o sistema 😂😂,1.0,2026-03-17 15:34:07+00:00,2026-03-17T15:34:07Z,0.0,pt,Engraçado que tem criança aí pintando a cara pra simular que tem barba e burla o sistema 😂😂,
Z1mieS7NcHQ,UgybAqgJCS_Afk2FsB54AaABAg,@Mach501,UCTe5P-oJnfFS7mzlwBkesyw,"essa esquisitice nunca me convenceu, masss... tem otário para tudo! e da dinheiro neh... alias é td por dinheiro.",0.0,2026-03-21 00:11:29+00:00,2026-03-21T00:11:29Z,0.0,pt,"essa esquisitice nunca me convenceu, masss... tem otário para tudo! e da dinheiro neh... alias é td por dinheiro.",
ssYEw_hAWwM,UgwfD6Y3mO62-3MfPQh4AaABAg,@jonatascostareis,UC6DSeijlj-_nDns0O3BmnQA,Como que eu vou gravar pro meu canal agooraaaaaaaaaaaaa,1.0,2026-03-19 00:47:50+00:00,2026-03-19T00:47:50Z,0.0,pt,Como que eu vou gravar pro meu canal agooraaaaaaaaaaaaa,
3ZnpeSX8T_U,UgwPouOWD7MDxJlQ-XF4AaABAg,@shortsdoguest0l,UCvOq3XIeUtNNf1LVPqOX7vQ,Só ouvi um cara chorando deixa o felca em paz tais Carlão,0.0,2026-03-23 23:38:00+00:00,2026-03-23T23:38:00Z,0.0,pt,Só ouvi um cara chorando deixa o felca em paz tais Carlão,
ESYNf36oQPc,UgwWAwosyAFrnk0H2Ex4AaABAg,@AntônioPaulo7-l7r,UCOuwaFapb5j6P4tSaJy33Vw,Aa duas brigando por um cara totalmente sem Noção,0.0,2026-03-26 12:01:25+00:00,2026-03-26T12:01:25Z,0.0,pt,Aa duas brigando por um cara totalmente sem Noção,
